S.no,Armature Current,Armature Voltage,Electrical Torque,Speed(RPM),Power Input,Failure,Status
675,21.3487717,367.6490614,26.20586734,2716.190143,7848.855876,1,Armature Overvoltage
676,21.36760102,368.0629951,26.22894679,2719.279713,7864.623229,1,Armature Overvoltage
677,21.38643035,368.4769287,26.25202624,2722.369284,7880.40617,1,Armature Overvoltage
678,21.40525967,368.8908624,26.27510569,2725.458855,7896.2047,1,Armature Overvoltage
679,21.424089,369.304796,26.29818514,2728.548426,7912.018817,1,Armature Overvoltage
680,21.44291832,369.7187297,26.32126459,2731.637997,7927.848523,1,Armature Overvoltage
681,21.46174765,370.1326633,26.34434404,2734.727568,7943.693817,1,Armature Overvoltage
682,21.48057697,370.546597,26.36742349,2737.817139,7959.554699,1,Armature Overvoltage
683,21.4994063,370.9605306,26.39050294,2740.906709,7975.431169,1,Armature Overvoltage
684,21.51823562,371.3744643,26.41358239,2743.99628,7991.323227,1,Armature Overvoltage
685,21.53706495,371.788398,26.43666184,2747.085851,8007.230874,1,Armature Overvoltage
686,21.55589427,372.2023316,26.45974129,2750.175422,8023.154109,1,Armature Overvoltage
687,21.5747236,372.6162653,26.48282074,2753.264993,8039.092932,1,Armature Overvoltage
688,21.59355292,373.0301989,26.50590019,2756.354564,8055.047343,1,Armature Overvoltage
689,21.61238225,373.4441326,26.52897964,2759.444135,8071.017342,1,Armature Overvoltage
690,21.63121157,373.8580662,26.55205909,2762.533705,8087.00293,1,Armature Overvoltage
691,21.6500409,374.2719999,26.57513854,2765.623276,8103.004105,1,Armature Overvoltage
692,21.66887022,374.6859335,26.59821799,2768.712847,8119.020869,1,Armature Overvoltage
693,21.68769955,375.0998672,26.62129744,2771.802418,8135.053221,1,Armature Overvoltage
694,21.70652887,375.5138009,26.64437689,2774.891989,8151.101161,1,Armature Overvoltage
695,21.7253582,375.9277345,26.66745634,2777.98156,8167.16469,1,Armature Overvoltage
696,21.74418753,376.3416682,26.69053579,2781.071131,8183.243806,1,Armature Overvoltage
697,21.76301685,376.7556018,26.71361524,2784.160701,8199.338511,1,Armature Overvoltage
698,21.78184618,377.1695355,26.73669469,2787.250272,8215.448804,1,Armature Overvoltage
699,21.8006755,377.5834691,26.75977414,2790.339843,8231.574685,1,Armature Overvoltage
700,21.81950483,377.9974028,26.78285359,2793.429414,8247.716154,1,Armature Overvoltage
701,21.83833415,378.4113365,26.80593304,2796.518985,8263.873212,1,Armature Overvoltage
702,21.85716348,378.8252701,26.82901249,2799.608556,8280.045858,1,Armature Overvoltage
703,21.8759928,379.2392038,26.85209194,2802.698127,8296.234091,1,Armature Overvoltage
704,21.89482213,379.6531374,26.87517139,2805.787697,8312.437913,1,Armature Overvoltage
705,21.91365145,380.0670711,26.89825084,2808.877268,8328.657324,1,Armature Overvoltage
706,21.93248078,380.4810047,26.92133029,2811.966839,8344.892322,1,Armature Overvoltage
707,21.9513101,380.8949384,26.94440974,2815.05641,8361.142909,1,Armature Overvoltage
708,21.97013943,381.308872,26.96748918,2818.145981,8377.409083,1,Armature Overvoltage
709,21.98896875,381.7228057,26.99056863,2821.235552,8393.690846,1,Armature Overvoltage
710,22.00779808,382.1367394,27.01364808,2824.325123,8409.988198,1,Armature Overvoltage
711,22.0266274,382.550673,27.03672753,2827.414693,8426.301137,1,Armature Overvoltage
712,22.04545673,382.9646067,27.05980698,2830.504264,8442.629664,1,Armature Overvoltage
713,22.06428605,383.3785403,27.08288643,2833.593835,8458.97378,1,Armature Overvoltage
714,22.08311538,383.792474,27.10596588,2836.683406,8475.333484,1,Armature Overvoltage
715,22.1019447,384.2064076,27.12904533,2839.772977,8491.708776,1,Armature Overvoltage
716,22.12077403,384.6203413,27.15212478,2842.862548,8508.099656,1,Armature Overvoltage
717,22.13960335,385.0342749,27.17520423,2845.952119,8524.506125,1,Armature Overvoltage
718,22.15843268,385.4482086,27.19828368,2849.041689,8540.928181,1,Armature Overvoltage
719,22.177262,385.8621423,27.22136313,2852.13126,8557.365826,1,Armature Overvoltage
720,22.19609133,386.2760759,27.24444258,2855.220831,8573.819059,1,Armature Overvoltage
721,22.21492065,386.6900096,27.26752203,2858.310402,8590.28788,1,Armature Overvoltage
722,22.23374998,387.1039432,27.29060148,2861.399973,8606.77229,1,Armature Overvoltage
723,22.2525793,387.5178769,27.31368093,2864.489544,8623.272287,1,Armature Overvoltage
724,22.27140863,387.9318105,27.33676038,2867.579115,8639.787873,1,Armature Overvoltage
725,22.29023795,388.3457442,27.35983983,2870.668685,8656.319047,1,Armature Overvoltage
726,22.30906728,388.7596779,27.38291928,2873.758256,8672.865809,1,Armature Overvoltage
727,22.3278966,389.1736115,27.40599873,2876.847827,8689.428159,1,Armature Overvoltage
728,22.34672593,389.5875452,27.42907818,2879.937398,8706.006097,1,Armature Overvoltage
729,22.36555525,390.0014788,27.45215763,2883.026969,8722.599624,1,Armature Overvoltage
730,22.38438458,390.4154125,27.47523708,2886.11654,8739.208739,1,Armature Overvoltage
731,22.4032139,390.8293461,27.49831653,2889.206111,8755.833442,1,Armature Overvoltage
732,22.42204323,391.2432798,27.52139598,2892.295681,8772.473733,1,Armature Overvoltage
733,22.44087256,391.6572134,27.54447543,2895.385252,8789.129612,1,Armature Overvoltage
734,22.45970188,392.0711471,27.56755488,2898.474823,8805.80108,1,Armature Overvoltage
735,22.47853121,392.4850808,27.59063433,2901.564394,8822.488135,1,Armature Overvoltage
736,22.49736053,392.8990144,27.61371378,2904.653965,8839.190779,1,Armature Overvoltage
737,22.51618986,393.3129481,27.63679323,2907.743536,8855.909011,1,Armature Overvoltage
738,22.53501918,393.7268817,27.65987268,2910.833107,8872.642832,1,Armature Overvoltage
739,22.55384851,394.1408154,27.68295213,2913.922677,8889.39224,1,Armature Overvoltage
740,22.57267783,394.554749,27.70603158,2917.012248,8906.157237,1,Armature Overvoltage
741,22.59150716,394.9686827,27.72911103,2920.101819,8922.937822,1,Armature Overvoltage
742,22.61033648,395.3826163,27.75219048,2923.19139,8939.733995,1,Armature Overvoltage
743,22.62916581,395.79655,27.77526993,2926.280961,8956.545756,1,Armature Overvoltage
744,22.64799513,396.2104837,27.79834938,2929.370532,8973.373105,1,Armature Overvoltage
745,22.66682446,396.6244173,27.82142883,2932.460102,8990.216043,1,Armature Overvoltage
746,22.68565378,397.038351,27.84450828,2935.549673,9007.074568,1,Armature Overvoltage
747,22.70448311,397.4522846,27.86758772,2938.639244,9023.948682,1,Armature Overvoltage
748,22.72331243,397.8662183,27.89066717,2941.728815,9040.838384,1,Armature Overvoltage
749,22.74214176,398.2801519,27.91374662,2944.818386,9057.743675,1,Armature Overvoltage
750,22.76097108,398.6940856,27.93682607,2947.907957,9074.664553,1,Armature Overvoltage
751,12.87889009,235.7156886,21.814948,1831.417156,4481.651676,1,Mechanical Overstrain Failure
752,12.87755006,235.717398,21.79507912,1831.542893,4477.617862,1,Mechanical Overstrain Failure
753,12.87621374,235.7191074,21.77521025,1831.66863,4473.583988,1,Mechanical Overstrain Failure
754,12.87488112,235.7208168,21.75534137,1831.794367,4469.550056,1,Mechanical Overstrain Failure
755,12.87355219,235.7225262,21.7354725,1831.920104,4465.516064,1,Mechanical Overstrain Failure
756,12.87222694,235.7242356,21.71560363,1832.04584,4461.482014,1,Mechanical Overstrain Failure
757,12.87090535,235.725945,21.69573475,1832.171577,4457.447904,1,Mechanical Overstrain Failure
758,12.86958741,235.7276544,21.67586588,1832.297314,4453.413736,1,Mechanical Overstrain Failure
759,12.86827311,235.7293638,21.655997,1832.423051,4449.379509,1,Mechanical Overstrain Failure
760,12.86696242,235.7310732,21.63612813,1832.548788,4445.345222,1,Mechanical Overstrain Failure
761,12.86565535,235.7327825,21.61625925,1832.674525,4441.310877,1,Mechanical Overstrain Failure
762,12.86435187,235.7344919,21.59639038,1832.800262,4437.276473,1,Mechanical Overstrain Failure
763,12.86305198,235.7362013,21.5765215,1832.925998,4433.242009,1,Mechanical Overstrain Failure
764,12.86175565,235.7379107,21.55665263,1833.051735,4429.207487,1,Mechanical Overstrain Failure
765,12.86046289,235.7396201,21.53678376,1833.177472,4425.172906,1,Mechanical Overstrain Failure
766,12.85917366,235.7413295,21.51691488,1833.303209,4421.138266,1,Mechanical Overstrain Failure
767,12.85788797,235.7430389,21.49704601,1833.428946,4417.103566,1,Mechanical Overstrain Failure
768,12.85660579,235.7447483,21.47717713,1833.554683,4413.068808,1,Mechanical Overstrain Failure
769,12.85532712,235.7464577,21.45730826,1833.680419,4409.033991,0,Mechanical Overstrain Failure
770,12.85405194,235.7481671,21.43743938,1833.806156,4404.999115,0,Mechanical Overstrain Failure
771,12.85278024,235.7498765,21.41757051,1833.931893,4400.96418,0,Mechanical Overstrain Failure
772,12.85151201,235.7515859,21.39770164,1834.05763,4396.929186,0,Mechanical Overstrain Failure
773,12.85024723,235.7532953,21.37783276,1834.183367,4392.894133,0,Mechanical Overstrain Failure
774,12.84898589,235.7550047,21.35796389,1834.309104,4388.859021,0,Mechanical Overstrain Failure
775,12.84772798,235.7567141,21.33809501,1834.434841,4384.82385,0,Mechanical Overstrain Failure
776,12.84647349,235.7584235,21.31822614,1834.560577,4380.78862,0,Mechanical Overstrain Failure
777,18.56443359,235.7601329,21.29835726,1834.686314,4376.753331,1,Armature Overvoltage
778,18.54718279,235.7618422,21.27848839,1834.812051,4372.717983,1,Armature Overvoltage
779,18.52993198,235.7635516,21.25861952,1834.937788,4368.682576,1,Armature Overvoltage
780,18.51268118,235.765261,21.23875064,1835.063525,4364.64711,1,Armature Overvoltage
781,18.49543037,235.7669704,21.21888177,1835.189262,4360.611585,1,Armature Overvoltage
782,18.47817956,235.7686798,21.19901289,1835.314998,4356.576001,1,Armature Overvoltage
783,18.46092876,235.7703892,21.17914402,1835.440735,4352.540358,1,Armature Overvoltage
784,18.44367795,235.7720986,21.15927514,1835.566472,4348.504656,1,Armature Overvoltage
785,18.42642714,235.773808,21.13940627,1835.692209,4344.468896,1,Armature Overvoltage
786,18.40917634,235.7755174,21.11953739,1835.817946,4340.433076,1,Armature Overvoltage
787,18.39192553,235.7772268,21.09966852,1835.943683,4336.397197,1,Armature Overvoltage
788,18.37467472,235.7789362,21.07979965,1836.06942,4332.361259,1,Armature Overvoltage
789,18.35742392,235.7806456,21.05993077,1836.195156,4328.325263,0,Armature Overvoltage
790,18.34017311,235.782355,21.0400619,1836.320893,4324.289207,0,Armature Overvoltage
791,18.32292231,235.7840644,21.02019302,1836.44663,4320.253092,0,Armature Overvoltage
792,18.3056715,235.7857738,21.00032415,1836.572367,4316.216919,0,Armature Overvoltage
793,18.28842069,235.7874832,20.98045527,1836.698104,4312.180686,0,Armature Overvoltage
794,18.27116989,235.7891926,20.9605864,1836.823841,4308.144395,0,Armature Overvoltage
795,18.25391908,235.7909019,20.94071753,1836.949577,4304.108044,0,Armature Overvoltage
796,18.23666827,235.7926113,20.92084865,1837.075314,4300.071635,0,Armature Overvoltage
797,18.21941747,235.7943207,20.90097978,1837.201051,4296.035166,0,Armature Overvoltage
798,18.20216666,235.7960301,20.8811109,1837.326788,4291.998639,0,Armature Overvoltage
799,18.18491585,235.7977395,20.86124203,1837.452525,4287.962052,0,Armature Overvoltage
800,18.16766505,235.7994489,20.84137315,1837.578262,4283.925407,0,Armature Overvoltage
801,18.15041424,235.8011583,20.82150428,1837.703999,4279.888702,0,Armature Overvoltage
802,18.13316344,235.8028677,20.8016354,1837.829735,4275.851939,0,Armature Overvoltage
803,18.11591263,235.8045771,20.78176653,1837.955472,4271.815116,0,Armature Overvoltage
804,18.09866182,235.8062865,20.76189766,1838.081209,4267.778235,0,Armature Overvoltage
805,18.08141102,235.8079959,20.74202878,1838.206946,4263.741295,0,Armature Overvoltage
806,18.06416021,235.8097053,20.72215991,1838.332683,4259.704295,0,Armature Overvoltage
807,18.0469094,235.8114147,20.70229103,1838.45842,4255.667237,1,Armature Overvoltage
808,18.0296586,235.8131241,20.68242216,1838.584157,4251.63012,1,Armature Overvoltage
809,18.01240779,235.8148335,20.66255328,1838.709893,4247.592944,1,Armature Overvoltage
810,17.99515699,235.8165429,20.64268441,1838.83563,4243.555708,1,Armature Overvoltage
811,17.97790618,235.8182523,20.62281554,1838.961367,4239.518414,1,Armature Overvoltage
812,17.96065537,235.8199617,20.60294666,1839.087104,4235.481061,1,Armature Overvoltage
813,17.94340457,235.821671,20.58307779,1839.212841,4231.443649,1,Armature Overvoltage
814,17.92615376,235.8233804,20.56320891,1839.338578,4227.406178,1,Armature Overvoltage
815,17.90890295,235.8250898,20.54334004,1839.464314,4223.368648,1,Armature Overvoltage
816,17.89165215,235.8267992,20.52347116,1839.590051,4219.331059,1,Armature Overvoltage
817,17.87440134,235.8285086,20.50360229,1839.715788,4215.293411,1,Armature Overvoltage
818,17.85715053,235.830218,20.48373342,1839.841525,4211.255704,1,Armature Overvoltage
819,17.83989973,235.8319274,20.46386454,1839.967262,4207.217938,0,Armature Overvoltage
820,17.82264892,235.8336368,20.44399567,1840.092999,4203.180113,0,Armature Overvoltage
821,17.80539812,235.8353462,20.42412679,1840.218736,4199.142229,0,Armature Overvoltage
822,17.78814731,235.8370556,20.40425792,1840.344472,4195.104286,0,Armature Overvoltage
823,17.7708965,235.838765,20.38438904,1840.470209,4191.066284,0,Armature Overvoltage
824,17.7536457,235.8404744,20.36452017,1840.595946,4187.028223,0,Armature Overvoltage
825,17.73639489,235.8421838,20.34465129,1840.721683,4182.990103,0,Armature Overvoltage
826,17.71914408,235.8438932,20.32478242,1840.84742,4178.951924,0,Armature Overvoltage
827,17.70189328,235.8456026,20.30491355,1840.973157,4174.913687,0,Armature Overvoltage
828,17.68464247,235.847312,20.28504467,1841.098893,4170.87539,0,Armature Overvoltage
829,17.66739166,235.8490214,20.2651758,1841.22463,4166.837034,0,Armature Overvoltage
830,17.65014086,235.8507307,20.24530692,1841.350367,4162.798619,0,Armature Overvoltage
831,17.63289005,235.8524401,20.22543805,1841.476104,4158.760145,0,Armature Overvoltage
832,17.61563925,235.8541495,20.20556917,1841.601841,4154.721613,0,Armature Overvoltage
833,17.59838844,235.8558589,20.1857003,1841.727578,4150.683021,0,Normal
834,17.58113763,235.8575683,20.16583143,1841.853315,4146.64437,0,Normal
835,17.56388683,235.8592777,20.14596255,1841.979051,4142.605661,0,Normal
836,17.54663602,235.8609871,20.12609368,1842.104788,4138.566892,0,Normal
837,17.52938521,235.8626965,20.1062248,1842.230525,4134.528065,0,Normal
838,17.51213441,235.8644059,20.08635593,1842.356262,4130.489178,1,Normal
839,17.4948836,235.8661153,20.06648705,1842.481999,4126.450233,1,Normal
840,17.47763279,235.8678247,20.04661818,1842.607736,4122.411228,1,Normal
841,17.46038199,235.8695341,20.0267493,1842.733472,4118.372165,1,Normal
842,17.44313118,235.8712435,20.00688043,1842.859209,4114.333042,1,Normal
843,17.42588038,235.8729529,19.98701156,1842.984946,4110.293861,1,Normal
844,17.40862957,235.8746623,19.96714268,1843.110683,4106.25462,1,Normal
845,17.39137876,235.8763717,19.94727381,1843.23642,4102.215321,1,Normal
846,17.37412796,235.8780811,19.92740493,1843.362157,4098.175962,1,Normal
847,17.35687715,235.8797904,19.90753606,1843.487894,4094.136545,1,Normal
848,17.33962634,235.8814998,19.88766718,1843.61363,4090.097069,1,Normal
849,17.32237554,235.8832092,19.86779831,1843.739367,4086.057533,1,Normal
850,17.30512473,235.8849186,19.84792944,1843.865104,4082.017939,1,Normal
851,17.28787392,235.886628,19.82806056,1843.990841,4077.978286,0,Normal
852,17.27062312,235.8883374,19.80819169,1844.116578,4073.938574,0,Normal
853,17.25337231,235.8900468,19.78832281,1844.242315,4069.898802,0,Normal
854,17.23612151,235.8917562,19.76845394,1844.368052,4065.858972,0,Normal
855,17.2188707,235.8934656,19.74858506,1844.493788,4061.819083,0,Normal
856,17.20161989,235.895175,19.72871619,1844.619525,4057.779135,0,Normal
857,17.18436909,235.8968844,19.70884732,1844.745262,4053.739128,0,Normal
858,17.16711828,235.8985938,19.68897844,1844.870999,4049.699062,0,Normal
859,17.14986747,235.9003032,19.66910957,1844.996736,4045.658937,0,Normal
860,17.13261667,235.9020126,19.64924069,1845.122473,4041.618753,0,Normal
861,17.11536586,235.903722,19.62937182,1845.248209,4037.57851,0,Normal
862,17.09811506,235.9054314,19.60950294,1845.373946,4033.538208,0,Normal
863,17.08086425,235.9071408,19.58963407,1845.499683,4029.497847,0,Normal
864,17.06361344,235.9088502,19.56976519,1845.62542,4025.457427,0,Normal
865,17.04636264,235.9105595,19.54989632,1845.751157,4021.416948,0,Normal
866,17.02911183,235.9122689,19.53002745,1845.876894,4017.37641,0,Normal
867,17.01186102,235.9139783,19.51015857,1846.002631,4013.335813,0,Normal
868,16.99461022,235.9156877,19.4902897,1846.128367,4009.295157,0,Normal
869,16.97735941,235.9173971,19.47042082,1846.254104,4005.254442,0,Normal
870,16.9601086,235.9191065,19.45055195,1846.379841,4001.213668,0,Normal
871,16.9428578,235.9208159,19.43068307,1846.505578,3997.172836,0,Normal
872,16.92560699,235.9225253,19.4108142,1846.631315,3993.131944,0,Normal
873,16.90835619,235.9242347,19.39094533,1846.757052,3989.090993,1,Normal
874,16.89110538,235.9259441,19.37107645,1846.882788,3985.049983,0,Normal
875,16.87385457,235.9276535,19.35120758,1847.008525,3981.008915,0,Normal
876,16.85660377,235.9293629,19.3313387,1847.134262,3976.967787,0,Normal
877,16.83935296,235.9310723,19.31146983,1847.259999,3972.9266,0,Normal
878,16.82210215,235.9327817,19.29160095,1847.385736,3968.885355,0,Normal
879,16.80485135,235.9344911,19.27173208,1847.511473,3964.84405,0,Normal
880,16.78760054,235.9362005,19.2518632,1847.63721,3960.802686,0,Normal
881,16.77034973,235.9379099,19.23199433,1847.762946,3956.761264,0,Normal
882,16.75309893,235.9396192,19.21212546,1847.888683,3952.719782,0,Normal
883,16.73584812,235.9413286,19.19225658,1848.01442,3948.678242,0,Normal
884,16.71859732,235.943038,19.17238771,1848.140157,3944.636642,0,Normal
885,16.70134651,235.9447474,19.15251883,1848.265894,3940.594984,0,Normal
886,16.6840957,235.9464568,19.13264996,1848.391631,3936.553266,0,Normal
887,16.6668449,235.9481662,19.11278108,1848.517367,3932.51149,0,Field OverVoltage
888,16.64959409,235.9498756,19.09291221,1848.643104,3928.469655,0,Field OverVoltage
889,16.63234328,235.951585,19.07304334,1848.768841,3924.42776,0,Field OverVoltage
890,16.61509248,235.9532944,19.05317446,1848.894578,3920.385807,0,Field OverVoltage
891,16.59784167,235.9550038,19.03330559,1849.020315,3916.343795,0,Field OverVoltage
892,16.58059086,235.9567132,19.01343671,1849.146052,3912.301723,0,Field OverVoltage
893,16.56334006,235.9584226,18.99356784,1849.271789,3908.259593,0,Field OverVoltage
894,16.54608925,235.960132,18.97369896,1849.397525,3904.217404,0,Field OverVoltage
895,16.52883845,235.9618414,18.95383009,1849.523262,3900.175155,0,Field OverVoltage
896,16.51158764,235.9635508,18.93396121,1849.648999,3896.132848,0,Field OverVoltage
897,16.49433683,235.9652602,18.91409234,1849.774736,3892.090482,0,Field OverVoltage
898,16.47708603,235.9669696,18.89422347,1849.900473,3888.048057,0,Field OverVoltage
899,16.45983522,235.9686789,18.87435459,1850.02621,3884.005573,0,Field OverVoltage
900,16.44258441,235.9703883,18.85448572,1850.151946,3879.96303,0,Field OverVoltage
901,24.15185378,235.2064716,29.71285164,1674.364032,5680.672309,1,Armature Overvoltage
902,24.19213985,235.2024796,29.76256604,1674.089972,5690.051278,1,Armature Overvoltage
903,24.23242591,235.1984876,29.81228044,1673.815913,5699.429926,1,Armature Overvoltage
904,24.27271198,235.1944956,29.86199484,1673.541853,5708.808252,1,Armature Overvoltage
905,24.31299805,235.1905037,29.91170924,1673.267794,5718.186256,1,Armature Overvoltage
906,24.35328411,235.1865117,29.96142364,1672.993734,5727.563938,1,Armature Overvoltage
907,24.39357018,235.1825197,30.01113804,1672.719675,5736.941299,1,Armature Overvoltage
908,24.43385624,235.1785277,30.06085244,1672.445615,5746.318338,1,Armature Overvoltage
909,24.47414231,235.1745358,30.11056684,1672.171556,5755.695056,1,Armature Overvoltage
910,24.51442838,235.1705438,30.16028124,1671.897496,5765.071452,1,Armature Overvoltage
911,24.55471444,235.1665518,30.20999564,1671.623437,5774.447526,1,Armature Overvoltage
912,24.59500051,235.1625598,30.25971004,1671.349377,5783.823279,1,Armature Overvoltage
913,24.63528657,235.1585679,30.30942444,1671.075318,5793.19871,1,Armature Overvoltage
914,24.67557264,235.1545759,30.35913884,1670.801258,5802.573819,1,Armature Overvoltage
915,24.71585871,235.1505839,30.40885324,1670.527199,5811.948607,1,Armature Overvoltage
916,24.75614477,235.1465919,30.45856764,1670.253139,5821.323073,1,Armature Overvoltage
917,24.79643084,235.1426,30.50828204,1669.97908,5830.697218,1,Armature Overvoltage
918,24.83671691,235.138608,30.55799644,1669.70502,5840.07104,1,Armature Overvoltage
919,24.87700297,235.134616,30.60771084,1669.430961,5849.444542,1,Armature Overvoltage
920,24.91728904,235.1306241,30.65742524,1669.156902,5858.817721,1,Armature Overvoltage
921,24.9575751,235.1266321,30.70713964,1668.882842,5868.190579,1,Armature Overvoltage
922,24.99786117,235.1226401,30.75685404,1668.608783,5877.563115,1,Armature Overvoltage
923,25.03814724,235.1186481,30.80656844,1668.334723,5886.93533,1,Armature Overvoltage
924,25.0784333,235.1146562,30.85628284,1668.060664,5896.307223,1,Armature Overvoltage
925,25.11871937,235.1106642,30.90599724,1667.786604,5905.678794,1,Mechanical Overstrain Failure
926,25.15900543,235.1066722,30.95571164,1667.512545,5915.050044,1,Mechanical Overstrain Failure
927,25.1992915,235.1026802,31.00542604,1667.238485,5924.420972,1,Mechanical Overstrain Failure
928,25.23957757,235.0986883,31.05514044,1666.964426,5933.791578,1,Mechanical Overstrain Failure
929,25.27986363,235.0946963,31.10485484,1666.690366,5943.161863,1,Mechanical Overstrain Failure
930,25.3201497,235.0907043,31.15456924,1666.416307,5952.531826,1,Mechanical Overstrain Failure
931,25.36043577,235.0867123,31.20428364,1666.142247,5961.901468,1,Mechanical Overstrain Failure
932,25.40072183,235.0827204,31.25399804,1665.868188,5971.270787,1,Mechanical Overstrain Failure
933,25.4410079,235.0787284,31.30371244,1665.594128,5980.639786,1,Mechanical Overstrain Failure
934,25.48129396,235.0747364,31.35342684,1665.320069,5990.008462,1,Mechanical Overstrain Failure
935,25.52158003,235.0707444,31.40314124,1665.046009,5999.376817,1,Mechanical Overstrain Failure
936,25.5618661,235.0667525,31.45285564,1664.77195,6008.74485,1,Mechanical Overstrain Failure
937,25.60215216,235.0627605,31.50257004,1664.497891,6018.112562,1,Mechanical Overstrain Failure
938,25.64243823,235.0587685,31.55228444,1664.223831,6027.479952,1,Mechanical Overstrain Failure
939,25.68272429,235.0547765,31.60199884,1663.949772,6036.84702,1,Mechanical Overstrain Failure
940,25.72301036,235.0507846,31.65171324,1663.675712,6046.213767,1,Mechanical Overstrain Failure
941,25.76329643,235.0467926,31.70142764,1663.401653,6055.580192,1,Mechanical Overstrain Failure
942,25.80358249,235.0428006,31.75114204,1663.127593,6064.946295,1,Mechanical Overstrain Failure
943,25.84386856,235.0388087,31.80085644,1662.853534,6074.312077,1,Mechanical Overstrain Failure
944,25.88415463,235.0348167,31.85057084,1662.579474,6083.677537,1,Mechanical Overstrain Failure
945,25.92444069,235.0308247,31.90028524,1662.305415,6093.042676,1,Mechanical Overstrain Failure
946,25.96472676,235.0268327,31.94999964,1662.031355,6102.407493,1,Mechanical Overstrain Failure
947,26.00501282,235.0228408,31.99971404,1661.757296,6111.771988,1,Mechanical Overstrain Failure
948,26.04529889,235.0188488,32.04942844,1661.483236,6121.136161,1,Mechanical Overstrain Failure
949,26.08558496,235.0148568,32.09914284,1661.209177,6130.500013,1,Mechanical Overstrain Failure
950,26.12587102,235.0108648,32.14885724,1660.935117,6139.863543,1,Mechanical Overstrain Failure
951,26.16615709,235.0068729,32.19857164,1660.661058,6149.226752,1,Mechanical Overstrain Failure
952,26.20644315,235.0028809,32.24828604,1660.386998,6158.589639,1,Mechanical Overstrain Failure
953,26.24672922,234.9988889,32.29800044,1660.112939,6167.952204,1,Mechanical Overstrain Failure
954,26.28701529,234.9948969,32.34771484,1659.838879,6177.314448,1,Mechanical Overstrain Failure
955,26.32730135,234.990905,32.39742924,1659.56482,6186.67637,1,Mechanical Overstrain Failure
956,26.36758742,234.986913,32.44714364,1659.290761,6196.037971,1,Mechanical Overstrain Failure
957,26.40787349,234.982921,32.49685804,1659.016701,6205.399249,1,Mechanical Overstrain Failure
958,26.44815955,234.978929,32.54657244,1658.742642,6214.760207,1,Mechanical Overstrain Failure
959,26.48844562,234.9749371,32.59628684,1658.468582,6224.120842,1,Mechanical Overstrain Failure
960,26.52873168,234.9709451,32.64600124,1658.194523,6233.481156,1,Mechanical Overstrain Failure
961,26.56901775,234.9669531,32.69571564,1657.920463,6242.841148,1,Mechanical Overstrain Failure
962,26.60930382,234.9629611,32.74543004,1657.646404,6252.200819,1,Mechanical Overstrain Failure
963,26.64958988,234.9589692,32.79514444,1657.372344,6261.560168,1,Mechanical Overstrain Failure
964,26.68987595,234.9549772,32.84485884,1657.098285,6270.919195,1,Mechanical Overstrain Failure
965,26.73016201,234.9509852,32.89457324,1656.824225,6280.277901,1,Mechanical Overstrain Failure
966,26.77044808,234.9469933,32.94428764,1656.550166,6289.636285,1,Mechanical Overstrain Failure
967,26.81073415,234.9430013,32.99400204,1656.276106,6298.994347,1,Mechanical Overstrain Failure
968,26.85102021,234.9390093,33.04371644,1656.002047,6308.352088,1,Mechanical Overstrain Failure
969,26.89130628,234.9350173,33.09343084,1655.727987,6317.709507,1,Mechanical Overstrain Failure
970,26.93159235,234.9310254,33.14314524,1655.453928,6327.066604,1,Mechanical Overstrain Failure
971,26.97187841,234.9270334,33.19285964,1655.179868,6336.42338,1,Mechanical Overstrain Failure
972,27.01216448,234.9230414,33.24257404,1654.905809,6345.779834,1,Mechanical Overstrain Failure
973,27.05245054,234.9190494,33.29228844,1654.63175,6355.135967,1,Mechanical Overstrain Failure
974,27.09273661,234.9150575,33.34200284,1654.35769,6364.491777,1,Mechanical Overstrain Failure
975,27.13302268,234.9110655,33.39171724,1654.083631,6373.847267,1,Mechanical Overstrain Failure
976,27.17330874,234.9070735,33.44143164,1653.809571,6383.202434,1,Mechanical Overstrain Failure
977,27.21359481,234.9030815,33.49114604,1653.535512,6392.55728,1,Mechanical Overstrain Failure
978,27.25388087,234.8990896,33.54086044,1653.261452,6401.911805,1,Mechanical Overstrain Failure
979,27.29416694,234.8950976,33.59057484,1652.987393,6411.266007,1,Mechanical Overstrain Failure
980,27.33445301,234.8911056,33.64028924,1652.713333,6420.619888,1,Mechanical Overstrain Failure
981,27.37473907,234.8871136,33.69000364,1652.439274,6429.973448,1,Mechanical Overstrain Failure
982,27.41502514,234.8831217,33.73971804,1652.165214,6439.326685,1,Mechanical Overstrain Failure
983,27.45531121,234.8791297,33.78943244,1651.891155,6448.679601,1,Mechanical Overstrain Failure
984,27.49559727,234.8751377,33.83914684,1651.617095,6458.032196,1,Mechanical Overstrain Failure
985,27.53588334,234.8711457,33.88886124,1651.343036,6467.384469,1,Mechanical Overstrain Failure
986,27.5761694,234.8671538,33.93857564,1651.068976,6476.73642,1,Mechanical Overstrain Failure
987,27.61645547,234.8631618,33.98829004,1650.794917,6486.088049,1,Mechanical Overstrain Failure
988,27.65674154,234.8591698,34.03800444,1650.520857,6495.439357,1,Mechanical Overstrain Failure
989,27.6970276,234.8551779,34.08771884,1650.246798,6504.790343,1,Mechanical Overstrain Failure
990,27.73731367,234.8511859,34.13743324,1649.972738,6514.141008,1,Mechanical Overstrain Failure
991,27.77759973,234.8471939,34.18714764,1649.698679,6523.491351,1,Mechanical Overstrain Failure
